beam no,beam center ra [deg],beam center dec [deg],SB
18,274.64741666666663,-30.032075,1824-32A
19,275.68707916666665,-30.040808333333334,1824-32A
20,276.7267083333333,-30.040808333333334,1824-32A
21,277.7663708333334,-30.032075,1824-32A
22,278.8061375,-30.014608333333335,1824-32A
23,278.8302875,-30.914786111111113,1824-32A
24,278.8555416666667,-31.814611111111113,1824-32A
25,278.8819458333333,-32.714305555555555,1824-32A
26,278.9095625,-33.61409166666667,1824-32A
27,278.93844583333333,-34.51419166666667,1824-32A
28,277.8457875,-34.53254722222222,1824-32A
29,276.75318749999997,-34.541725,1824-32A
30,275.66060000000004,-34.541725,1824-32A
31,274.568,-34.53254722222222,1824-32A
32,273.4753416666667,-34.51419166666667,1824-32A
33,273.504225,-33.61409166666667,1824-32A
34,273.5318416666667,-32.714305555555555,1824-32A
35,273.55824583333333,-31.814611111111113,1824-32A
36,273.5835,-30.914786111111113,1824-32A
1,216.66052083333332,-21.10148388888889,1428-21A
2,217.62518333333333,-21.10148388888889,1428-21A
3,216.65752083333334,-22.001451944444444,1428-21A
4,217.62818333333334,-22.001451944444444,1428-21A
5,215.70432083333333,-20.195866666666667,1428-21A
6,216.66337083333332,-20.20140472222222,1428-21A
7,217.62233333333333,-20.20140472222222,1428-21A
8,218.58138333333335,-20.195866666666667,1428-21A
9,218.589925,-21.095916666666668,1428-21A
10,218.59892916666666,-21.99585,1428-21A
11,218.60840833333333,-22.895888888888887,1428-21A
12,217.63134583333334,-22.901530555555556,1428-21A
13,216.65435833333333,-22.901530555555556,1428-21A
14,215.6772916666667,-22.895888888888887,1428-21A
15,215.68677499999998,-21.99585,1428-21A
16,215.69577916666665,-21.095916666666668,1428-21A
17,214.7585125,-19.284466666666667,1428-21A
18,215.71241666666668,-19.295483333333333,1428-21A
19,216.66606666666667,-19.30099138888889,1428-21A
20,217.6196375,-19.30099138888889,1428-21A
21,218.5732875,-19.295483333333333,1428-21A
22,219.52719166666665,-19.284466666666667,1428-21A
23,219.54067916666665,-20.184794444444446,1428-21A
24,219.5549125,-21.084779444444443,1428-21A
25,219.56991666666667,-21.984643333333334,1428-21A
26,219.58572083333334,-22.884608333333333,1428-21A
27,219.60234583333332,-23.78489638888889,1428-21A
28,218.6183875,-23.79626111111111,1428-21A
29,217.63467083333333,-23.801941944444444,1428-21A
30,216.65103333333332,-23.801941944444444,1428-21A
31,215.66731666666666,-23.79626111111111,1428-21A
32,214.68335833333333,-23.78489638888889,1428-21A
33,214.69998333333334,-22.884608333333333,1428-21A
34,214.71578333333332,-21.984643333333334,1428-21A
35,214.73079166666668,-21.084779444444443,1428-21A
36,214.745025,-20.184794444444446,1428-21A
1,47.2131,-26.92523611111111,0308-26B
2,48.22247083333333,-26.921636111111113,0308-26B
3,47.21304583333333,-27.825208333333332,0308-26B
4,48.23065833333333,-27.821580555555556,0308-26B
5,46.211400000000005,-26.021486111111113,0308-26B
6,47.213029166666665,-26.025152777777777,0308-26B
7,48.214533333333335,-26.021580555555555,0308-26B
8,49.2160375,-26.010775,0308-26B
9,49.231833333333334,-26.910747222222223,0308-26B
10,49.2482625,-27.810602777777778,0308-26B
11,49.265345833333335,-28.710558333333335,0308-26B
12,48.2391125,-28.721633333333333,0308-26B
13,47.21286666666667,-28.725291666666667,0308-26B
14,46.18649166666667,-28.721533333333333,0308-26B
15,46.19530833333334,-27.821483333333333,0308-26B
16,46.20360416666667,-26.921541666666666,0308-26B
17,45.22434166666667,-25.11026111111111,0308-26B
18,46.218712499999995,-25.12109166666667,0308-26B
19,47.2128375,-25.124736111111112,0308-26B
20,48.2068375,-25.121191666666668,0308-26B
21,49.2008375,-25.110463888888887,0308-26B
22,50.194966666666666,-25.092547222222223,0308-26B
23,50.21765833333333,-25.992730555555557,0308-26B
24,50.2413125,-26.892566666666667,0308-26B
25,50.265970833333334,-27.792272222222223,0308-26B
26,50.291675,-28.692069444444446,0308-26B
27,50.31847916666666,-29.592183333333335,0308-26B
28,49.28311666666667,-29.610841666666666,0308-26B
29,48.247845833333336,-29.622016666666667,0308-26B
30,47.21255416666666,-29.625708333333332,0308-26B
31,46.17713333333333,-29.62191388888889,0308-26B
32,45.14148333333333,-29.610630555555556,0308-26B
33,45.15987916666667,-28.710358333333332,0308-26B
34,45.17732916666667,-27.810405555555555,0308-26B
35,45.193870833333335,-26.910552777777777,0308-26B
36,45.20952916666667,-26.010577777777776,0308-26B
1,22.30752083333333,-47.89975555555556,0131-48A
2,23.649916666666666,-47.89975555555556,0131-48A
3,22.295558333333332,-48.79969444444444,0131-48A
4,23.661879166666665,-48.79969444444444,0131-48A
5,20.9995125,-46.98421527777778,0131-48A
6,22.318908333333333,-46.99970555555556,0131-48A
7,23.638529166666665,-46.99970555555556,0131-48A
8,24.957925,-46.98421527777778,0131-48A
9,24.99207083333333,-47.88400222222222,0131-48A
10,25.027929166666667,-48.783658611111115,0131-48A
11,25.0656125,-49.68340555555555,0131-48A
12,23.674445833333337,-49.69973888888889,0131-48A
13,22.282991666666668,-49.69973888888889,0131-48A
14,20.891825,-49.68340555555555,0131-48A
15,20.929508333333334,-48.783658611111115,0131-48A
16,20.965366666666664,-47.88400222222222,0131-48A
17,19.734975000000002,-46.05358611111111,0131-48A
18,21.032062500000002,-46.08407666666667,0131-48A
19,22.329766666666668,-46.09931944444445,0131-48A
20,23.627670833333333,-46.09931944444445,0131-48A
21,24.925375,-46.08407666666667,0131-48A
22,26.222462500000002,-46.05358611111111,0131-48A
23,26.27665,-46.95323055555556,0131-48A
24,26.333495833333338,-47.852492777777776,0131-48A
25,26.393179166666666,-48.75158888888889,0131-48A
26,26.455908333333333,-49.65073888888889,0131-48A
27,26.521895833333335,-50.55016083333334,0131-48A
28,25.10525833333333,-50.583463888888886,0131-48A
29,23.687670833333332,-50.600118055555555,0131-48A
30,22.269766666666666,-50.600118055555555,0131-48A
31,20.85217916666667,-50.583463888888886,0131-48A
32,19.435545833333332,-50.55016083333334,0131-48A
33,19.501529166666664,-49.65073888888889,0131-48A
34,19.56425833333333,-48.75158888888889,0131-48A
35,19.62394583333333,-47.852492777777776,0131-48A
36,19.680791666666664,-46.95323055555556,0131-48A
1,71.3792625,-32.292386111111114,0445-32B
2,72.44386250000001,-32.28785555555555,0445-32B
3,71.37927083333332,-33.19235833333333,0445-32B
4,72.45467916666666,-33.187780555555555,0445-32B
5,70.324725,-31.387830555555556,0445-32B
6,71.37912083333333,-31.39230277777778,0445-32B
7,72.43338333333334,-31.38781388888889,0445-32B
8,73.487575,-31.374369444444444,0445-32B
9,73.50837916666667,-32.274277777777776,0445-32B
10,73.52999583333333,-33.17406666666667,0445-32B
11,73.55246666666667,-34.07395555555556,0445-32B
12,72.46585833333333,-34.08781666666667,0445-32B
13,71.37915,-34.092441666666666,0445-32B
14,70.29230833333332,-34.087833333333336,0445-32B
15,70.30373333333333,-33.1878,0445-32B
16,70.31452916666667,-32.28787222222222,0445-32B
17,69.28964166666667,-30.474133333333334,0445-32B
18,70.33434166666666,-30.48745277777778,0445-32B
19,71.37885,-30.49188611111111,0445-32B
20,72.42323333333333,-30.487441666666665,0445-32B
21,73.46754583333333,-30.47411388888889,0445-32B
22,74.51185000000001,-30.451908888888887,0445-32B
23,74.54174583333334,-31.351960833333333,0445-32B
24,74.57286666666667,-32.25165555555556,0445-32B
25,74.60526666666667,-33.15121472222222,0445-32B
26,74.6390125,-34.05085916666667,0445-32B
27,74.674175,-34.95081027777778,0445-32B
28,73.5758375,-34.97416666666667,0445-32B
29,72.47741666666667,-34.98818333333333,0445-32B
30,71.37889166666666,-34.99285833333333,0445-32B
31,70.28022916666667,-34.988194444444446,0445-32B
32,69.1814,-34.974183333333336,0445-32B
33,69.20529583333332,-34.07398333333333,0445-32B
34,69.22801666666668,-33.17409722222222,0445-32B
35,69.24961666666667,-32.27430833333333,0445-32B
36,69.27014166666667,-31.374394444444444,0445-32B
1,10.296266666666666,0.44998611111111114,0042-00A
2,11.196266666666666,0.44998611111111114,0042-00A
3,10.296266666666666,-0.44998611111111114,0042-00A
4,11.196266666666666,-0.44998611111111114,0042-00A
5,9.395820833333334,1.3500691666666667,0042-00A
6,10.296154166666666,1.3500691666666667,0042-00A
7,11.196375,1.3500691666666667,0042-00A
8,12.096708333333334,1.3500691666666667,0042-00A
9,12.096375,0.44998611111111114,0042-00A
10,12.096375,-0.44998611111111114,0042-00A
11,12.096708333333334,-1.3500691666666667,0042-00A
12,11.196375,-1.3500691666666667,0042-00A
13,10.296154166666666,-1.3500691666666667,0042-00A
14,9.395820833333334,-1.3500691666666667,0042-00A
15,9.396154166666667,-0.44998611111111114,0042-00A
16,9.396154166666667,0.44998611111111114,0042-00A
17,8.494041666666666,2.2504858333333333,0042-00A
18,9.395154166666666,2.2504858333333333,0042-00A
19,10.295933333333334,2.2504858333333333,0042-00A
20,11.1966,2.2504858333333333,0042-00A
21,12.097375,2.2504858333333333,0042-00A
22,12.9984875,2.2504858333333333,0042-00A
23,12.997375,1.3500691666666667,0042-00A
24,12.996820833333333,0.44998611111111114,0042-00A
25,12.996820833333333,-0.44998611111111114,0042-00A
26,12.997375,-1.3500691666666667,0042-00A
27,12.9984875,-2.2504858333333333,0042-00A
28,12.097375,-2.2504858333333333,0042-00A
29,11.1966,-2.2504858333333333,0042-00A
30,10.295933333333334,-2.2504858333333333,0042-00A
31,9.395154166666666,-2.2504858333333333,0042-00A
32,8.494041666666666,-2.2504858333333333,0042-00A
33,8.495154166666667,-1.3500691666666667,0042-00A
34,8.495708333333333,-0.44998611111111114,0042-00A
35,8.495708333333333,0.44998611111111114,0042-00A
36,8.495154166666667,1.3500691666666667,0042-00A
1,260.425525,-48.35167555555556,1721-48B
2,261.77962916666667,-48.34373611111111,1721-48B
3,260.4254291666667,-49.25164777777778,1721-48B
4,261.80404166666665,-49.243563888888886,1721-48B
5,259.09452500000003,-47.44365833333333,1721-48B
6,260.42545416666667,-47.451592222222224,1721-48B
7,261.7562208333334,-47.44378888888889,1721-48B
8,263.08635416666664,-47.42025833333334,1721-48B
9,263.13305,-48.31979722222222,1721-48B
10,263.18192500000004,-49.21919361111111,1721-48B
11,263.23314166666665,-50.11866638888889,1721-48B
12,261.82954166666667,-50.14349444444444,1721-48B
13,260.42515416666663,-50.15173111111111,1721-48B
14,259.0206,-50.14335833333333,1721-48B
15,259.04664583333334,-49.243433333333336,1721-48B
16,259.07125833333333,-48.343608333333336,1721-48B
17,257.8081208333333,-46.520075,1721-48B
18,259.11653333333334,-46.543366666666664,1721-48B
19,260.42522083333336,-46.55117555555555,1721-48B
20,261.7337541666667,-46.543502777777775,1721-48B
21,263.0416916666667,-46.520358333333334,1721-48B
22,264.3486041666667,-46.481747222222225,1721-48B
23,264.415375,-47.381011111111114,1721-48B
24,264.48527083333335,-48.279869444444444,1721-48B
25,264.5585125,-49.17854444444445,1721-48B
26,264.6353375,-50.07725277777778,1721-48B
27,264.7160083333334,-50.97620833333333,1721-48B
28,263.2868666666667,-51.018436666666666,1721-48B
29,261.85620416666666,-51.043752777777776,1721-48B
30,260.4246958333333,-51.052147777777776,1721-48B
31,258.99301249999996,-51.04360555555556,1721-48B
32,257.56183333333337,-51.01812888888889,1721-48B
33,257.61649166666666,-50.11838083333333,1721-48B
34,257.66826249999997,-49.21892138888889,1721-48B
35,257.71734583333335,-48.31953055555555,1721-48B
36,257.76390833333335,-47.41998888888889,1721-48B
1,288.6206416666667,-32.292386111111114,1914-32B
2,289.6852416666666,-32.28785555555555,1914-32B
3,288.62065,-33.19235833333333,1914-32B
4,289.6960583333333,-33.187780555555555,1914-32B
5,287.56610416666666,-31.387830555555556,1914-32B
6,288.6205,-31.39230277777778,1914-32B
7,289.67476250000004,-31.38781388888889,1914-32B
8,290.72895416666665,-31.374369444444444,1914-32B
9,290.7497583333333,-32.274277777777776,1914-32B
10,290.77137500000003,-33.17406666666667,1914-32B
11,290.7938458333333,-34.07395555555556,1914-32B
12,289.7072375,-34.08781666666667,1914-32B
13,288.62052916666664,-34.092441666666666,1914-32B
14,287.53368750000004,-34.087833333333336,1914-32B
15,287.5451125,-33.1878,1914-32B
16,287.5559083333333,-32.28787222222222,1914-32B
17,286.53102083333334,-30.474133333333334,1914-32B
18,287.5757208333333,-30.48745277777778,1914-32B
19,288.62022916666666,-30.49188611111111,1914-32B
20,289.66461250000003,-30.487441666666665,1914-32B
21,290.708925,-30.47411388888889,1914-32B
22,291.7532291666667,-30.451908888888887,1914-32B
23,291.78312500000004,-31.351960833333333,1914-32B
24,291.81424583333336,-32.25165555555556,1914-32B
25,291.84664583333335,-33.15121472222222,1914-32B
26,291.88039166666664,-34.05085916666667,1914-32B
27,291.91555416666665,-34.95081027777778,1914-32B
28,290.8172166666667,-34.97416666666667,1914-32B
29,289.71879583333333,-34.98818333333333,1914-32B
30,288.6202708333333,-34.99285833333333,1914-32B
31,287.52160833333335,-34.988194444444446,1914-32B
32,286.42277916666666,-34.974183333333336,1914-32B
33,286.44667499999997,-34.07398333333333,1914-32B
34,286.4693958333333,-33.17409722222222,1914-32B
35,286.49099583333333,-32.27430833333333,1914-32B
36,286.51152083333335,-31.374394444444444,1914-32B
1,238.4358125,-31.84128611111111,1555-32A
2,239.49521666666666,-31.84128611111111,1555-32A
3,238.43052916666667,-32.74124722222222,1555-32A
4,239.5005,-32.74124722222222,1555-32A
5,237.39154166666665,-30.932405555555555,1555-32A
6,238.44086666666666,-30.94121388888889,1555-32A
7,239.4901625,-30.94121388888889,1555-32A
8,240.53948749999998,-30.932405555555555,1555-32A
9,240.55464583333332,-31.832397222222223,1555-32A
10,240.57049583333333,-32.73226944444444,1555-32A
11,240.5870708333333,-33.632244444444446,1555-32A
12,239.506025,-33.64131944444444,1555-32A
13,238.42500416666667,-33.64131944444444,1555-32A
14,237.34395833333332,-33.632244444444446,1555-32A
15,237.36053333333334,-32.73226944444444,1555-32A
16,237.37638333333334,-31.832397222222223,1555-32A
17,236.36627083333332,-30.014608333333335,1555-32A
18,237.4060375,-30.032075,1555-32A
19,238.44570000000002,-30.040808333333334,1555-32A
20,239.48532916666665,-30.040808333333334,1555-32A
21,240.52499166666666,-30.032075,1555-32A
22,241.56475833333332,-30.014608333333335,1555-32A
23,241.5889083333333,-30.914786111111113,1555-32A
24,241.6141625,-31.814611111111113,1555-32A
25,241.6405666666667,-32.714305555555555,1555-32A
26,241.66818333333333,-33.61409166666667,1555-32A
27,241.69706666666664,-34.51419166666667,1555-32A
28,240.60440833333334,-34.53254722222222,1555-32A
29,239.51180833333333,-34.541725,1555-32A
30,238.41922083333333,-34.541725,1555-32A
31,237.32662083333335,-34.53254722222222,1555-32A
32,236.2339625,-34.51419166666667,1555-32A
33,236.26284583333336,-33.61409166666667,1555-32A
34,236.2904625,-32.714305555555555,1555-32A
35,236.31687083333335,-31.814611111111113,1555-32A
36,236.34212083333333,-30.914786111111113,1555-32A
1,250.94623750000002,-21.10148388888889,1645-21A
2,251.91090000000003,-21.10148388888889,1645-21A
3,250.94323749999998,-22.001451944444444,1645-21A
4,251.9139,-22.001451944444444,1645-21A
5,249.99003750000003,-20.195866666666667,1645-21A
6,250.94908750000002,-20.20140472222222,1645-21A
7,251.90804999999997,-20.20140472222222,1645-21A
8,252.86709999999997,-20.195866666666667,1645-21A
9,252.87564166666664,-21.095916666666668,1645-21A
10,252.8846458333333,-21.99585,1645-21A
11,252.89412916666666,-22.895888888888887,1645-21A
12,251.9170625,-22.901530555555556,1645-21A
13,250.940075,-22.901530555555556,1645-21A
14,249.9630125,-22.895888888888887,1645-21A
15,249.97249166666668,-21.99585,1645-21A
16,249.98149583333335,-21.095916666666668,1645-21A
17,249.04422916666664,-19.284466666666667,1645-21A
18,249.99813333333333,-19.295483333333333,1645-21A
19,250.95178333333334,-19.30099138888889,1645-21A
20,251.90535416666665,-19.30099138888889,1645-21A
21,252.85900416666667,-19.295483333333333,1645-21A
22,253.81290833333335,-19.284466666666667,1645-21A
23,253.82639583333335,-20.184794444444446,1645-21A
24,253.84062916666667,-21.084779444444443,1645-21A
25,253.85563749999997,-21.984643333333334,1645-21A
26,253.8714375,-22.884608333333333,1645-21A
27,253.88806250000002,-23.78489638888889,1645-21A
28,252.90410416666668,-23.79626111111111,1645-21A
29,251.9203875,-23.801941944444444,1645-21A
30,250.93675,-23.801941944444444,1645-21A
31,249.95303333333334,-23.79626111111111,1645-21A
32,248.96907499999998,-23.78489638888889,1645-21A
33,248.9857,-22.884608333333333,1645-21A
34,249.00150416666665,-21.984643333333334,1645-21A
35,249.01650833333332,-21.084779444444443,1645-21A
36,249.03074166666664,-20.184794444444446,1645-21A
1,326.76922916666666,-16.172827777777776,2147-16B
2,327.7062791666667,-16.170791666666666,2147-16B
3,326.76915833333334,-17.0728,2147-16B
4,327.7106125,-17.070752777777777,2147-16B
5,325.8361541666667,-15.270580555555556,2147-16B
