beam no,beam center ra [deg],beam center dec [deg],SB
24,94.11636250000001,-22.908277777777776,0605-23
25,88.7559,-22.128933333333332,0605-23
26,89.72798333333333,-22.14253888888889,0605-23
27,90.69979583333334,-22.150095,0605-23
28,91.67149166666667,-22.151605833333335,0605-23
29,92.643225,-22.14707222222222,0605-23
30,93.61515416666667,-22.136491666666668,0605-23
31,89.253825,-21.35688888888889,0605-23
32,90.22049166666666,-21.367416388888888,0605-23
33,91.18696249999999,-21.371925,0605-23
34,92.15339583333333,-21.37042222222222,0605-23
35,93.11994583333333,-21.362905555555557,0605-23
36,94.08676666666666,-21.34936666666667,0605-23
1,270.0317583333333,-43.77826944444445,1813-41
2,271.27865,-43.807719444444444,1813-41
3,272.52594166666665,-43.824080555555554,1813-41
4,273.77340416666664,-43.82735,1813-41
5,275.0208125,-43.81753638888889,1813-41
6,276.26793333333336,-43.79463055555556,1813-41
7,270.6910375,-43.01538611111111,1813-41
8,271.92221666666666,-43.03798888888889,1813-41
9,273.15365833333334,-43.047675,1813-41
10,274.38515416666667,-43.044447222222225,1813-41
11,275.6164875,-43.028302777777775,1813-41
12,276.8474625,-42.99923888888889,1813-41
13,270.1177333333334,-42.22038611111111,1813-41
14,271.3334125,-42.24908055555556,1813-41
15,272.549425,-42.26502222222222,1813-41
16,273.76557916666667,-42.268211944444445,1813-41
17,274.9816833333333,-42.25864722222222,1813-41
18,276.19755000000004,-42.23632777777778,1813-41
19,270.75865833333336,-41.457322222222224,1813-41
20,271.9598125,-41.479369444444444,1813-41
21,273.16117916666667,-41.488819444444445,1813-41
22,274.3625916666667,-41.48567,1813-41
23,275.563875,-41.46991944444444,1813-41
24,276.7648541666666,-41.44157222222222,1813-41
25,270.19714166666665,-40.66265277777778,1813-41
26,271.3839875,-40.690675,1813-41
27,272.5711083333333,-40.70623888888889,1813-41
28,273.75834583333335,-40.70935277777778,1813-41
29,274.9455458333333,-40.70001472222222,1813-41
30,276.13255,-40.678222222222225,1813-41
31,270.82116666666667,-39.898891666666664,1813-41
32,271.99456250000003,-39.92044166666667,1813-41
33,273.16813333333334,-39.929675,1813-41
34,274.3417375,-39.92659722222222,1813-41
35,275.51524166666667,-39.911205555555554,1813-41
36,276.6884958333333,-39.883497222222225,1813-41
1,153.34242916666668,2.720561111111111,1023+04B
2,154.24397916666666,2.723158333333333,1023+04B
3,155.14514166666666,2.7246,1023+04B
4,156.04614166666667,2.7248888888888887,1023+04B
5,156.94719166666667,2.724022222222222,1023+04B
6,157.84852083333334,2.722002777777778,1023+04B
7,153.79176666666666,3.5016841666666667,1023+04B
8,154.6937625,3.503702777777778,1023+04B
9,155.59547916666665,3.5045694444444444,1023+04B
10,156.49714583333335,3.5042805555555554,1023+04B
11,157.39897499999998,3.502838888888889,1023+04B
12,158.30119166666668,3.500240277777778,1023+04B
13,153.3383,4.279705555555555,1023+04B
14,154.24134999999998,4.282305555555555,1023+04B
15,155.1440166666667,4.283752222222223,1023+04B
16,156.04651666666666,4.284041111111111,1023+04B
17,156.94907083333334,4.283172222222222,1023+04B
18,157.8519,4.28115,1023+04B
19,153.787625,5.060544444444444,1023+04B
20,154.6914625,5.062569444444445,1023+04B
21,155.59502083333334,5.063436111111111,1023+04B
22,156.498525,5.063147222222222,1023+04B
23,157.40219583333334,5.061702777777778,1023+04B
24,158.30625,5.0591,1023+04B
25,153.33230833333332,5.838563888888888,1023+04B
26,154.2375375,5.841169444444445,1023+04B
27,155.14237916666667,5.842616666666666,1023+04B
28,156.04705833333333,5.842908333333334,1023+04B
29,156.95179583333334,5.842038888888889,1023+04B
30,157.85680416666665,5.840011111111111,1023+04B
31,153.78195833333334,6.619686111111111,1023+04B
32,154.6883125,6.621716666666667,1023+04B
33,155.59439166666667,6.622588888888889,1023+04B
34,156.50041666666667,6.6222972222222225,1023+04B
35,157.40660416666665,6.620847222222222,1023+04B
36,158.31317916666669,6.618236388888889,1023+04B
1,180.1524875,-15.944283333333333,1210-14
2,181.08903333333333,-15.95230138888889,1210-14
3,182.02523333333335,-15.956752777777778,1210-14
4,182.96127916666666,-15.957641666666667,1210-14
5,183.89737916666667,-15.954972222222223,1210-14
6,184.833725,-15.948736111111112,1210-14
7,180.6287875,-15.169095555555556,1210-14
8,181.56159166666666,-15.175302777777778,1210-14
9,182.49414583333333,-15.17796388888889,1210-14
10,183.42665416666665,-15.177075,1210-14
11,184.35930833333333,-15.172641666666667,1210-14
12,185.2923166666667,-15.164658333333334,1210-14
13,180.17141666666666,-14.385239444444444,1210-14
14,181.10108333333335,-14.393191666666667,1210-14
15,182.03039583333333,-14.397608333333334,1210-14
16,182.95955833333335,-14.398491666666667,1210-14
17,183.88877083333333,-14.395841666666666,1210-14
18,184.81823333333332,-14.389658333333333,1210-14
19,180.64339166666667,-13.610291666666667,1210-14
20,181.56970416666667,-13.616455555555556,1210-14
21,182.49577083333332,-13.619097222222223,1210-14
22,183.4217833333333,-13.618216944444445,1210-14
23,184.34795,-13.613813888888888,1210-14
24,185.27446666666665,-13.605886111111111,1210-14
25,180.18820416666668,-12.826455555555556,1210-14
26,181.11176666666665,-12.834360555555556,1210-14
27,182.034975,-12.838747222222223,1210-14
28,182.95803333333333,-12.839625,1210-14
29,183.88114166666668,-12.836991666666666,1210-14
30,184.8045,-12.830847222222221,1210-14
31,180.65627083333334,-12.05119111111111,1210-14
32,181.5768625,-12.057319444444444,1210-14
33,182.4972,-12.059944444444444,1210-14
34,183.41749166666665,-12.059069444444445,1210-14
35,184.33792916666667,-12.054691666666667,1210-14
36,185.258725,-12.046811111111111,1210-14
1,335.9829541666667,-11.285041388888889,2234-09B
2,336.9012333333333,-11.290313888888889,2234-09B
3,337.8191458333333,-11.293241666666667,2234-09B
4,338.73689583333334,-11.293827777777778,2234-09B
5,339.6547,-11.292069444444444,2234-09B
6,340.57276666666667,-11.287969444444444,2234-09B
7,336.44755833333335,-10.508308333333334,2234-09B
8,337.363225,-10.512394444444444,2234-09B
9,338.27862916666663,-10.514147222222222,2234-09B
10,339.193975,-10.51356388888889,2234-09B
11,340.1094833333333,-10.510644444444445,2234-09B
12,341.02536249999997,-10.505386111111111,2234-09B
13,335.99566666666664,-9.725938888888889,2234-09B
14,336.909325,-9.731183333333334,2234-09B
15,337.8226125,-9.734095555555555,2234-09B
16,338.7357375,-9.734677777777778,2234-09B
17,339.6489166666667,-9.732930555555555,2234-09B
18,340.5623625,-9.728852777777778,2234-09B
19,336.45715,-8.949469444444444,2234-09B
20,337.3685541666667,-8.953536111111111,2234-09B
21,338.2796916666667,-8.955280555555555,2234-09B
22,339.1907791666667,-8.954697222222222,2234-09B
23,340.10202083333337,-8.951794166666666,2234-09B
24,341.0136375,-8.94656111111111,2234-09B
25,336.0064125,-8.167108333333333,2234-09B
26,336.91616250000004,-8.172330555555556,2234-09B
27,337.8255416666667,-8.175230555555556,2234-09B
28,338.7347625,-8.175808333333332,2234-09B
29,339.64403333333337,-8.174069444444445,2234-09B
30,340.55357499999997,-8.170008333333334,2234-09B
31,336.46515,-7.390336111111111,2234-09B
32,337.373,-7.3943916666666665,2234-09B
33,338.2805833333333,-7.396127777777778,2234-09B
34,339.1881125,-7.39555,2234-09B
35,340.0958,-7.392652777777778,2234-09B
36,341.0038625,-7.387438888888889,2234-09B
1,352.1497625,-1.9488472222222222,2338+00A
2,353.05081666666666,-1.9488472222222222,2338+00A
3,353.95148333333333,-1.9488472222222222,2338+00A
4,354.8519875,-1.9488472222222222,2338+00A
5,355.7525416666667,-1.9488472222222222,2338+00A
6,356.65337500000004,-1.9488472222222222,2338+00A
7,352.60110416666663,-1.169168888888889,2338+00A
8,353.50160416666665,-1.169168888888889,2338+00A
9,354.40182500000003,-1.169168888888889,2338+00A
10,355.30199166666665,-1.169168888888889,2338+00A
11,356.202325,-1.169168888888889,2338+00A
12,357.10305,-1.169168888888889,2338+00A
13,352.1511375,-0.3896972222222222,2338+00A
14,353.0516958333333,-0.3896972222222222,2338+00A
15,353.9518625,-0.3896972222222222,2338+00A
16,354.8518625,-0.3896972222222222,2338+00A
17,355.7519166666667,-0.3896972222222222,2338+00A
18,356.65225,-0.3896972222222222,2338+00A
19,352.60147916666665,0.3896972222222222,2338+00A
20,353.5018125,0.3896972222222222,2338+00A
21,354.40186666666665,0.3896972222222222,2338+00A
22,355.3018666666667,0.3896972222222222,2338+00A
23,356.2020333333333,0.3896972222222222,2338+00A
24,357.1025916666667,0.3896972222222222,2338+00A
25,352.1506791666667,1.169168888888889,2338+00A
26,353.05140416666666,1.169168888888889,2338+00A
27,353.9517375,1.169168888888889,2338+00A
28,354.8519041666667,1.169168888888889,2338+00A
29,355.752125,1.169168888888889,2338+00A
30,356.652625,1.169168888888889,2338+00A
31,352.60035416666665,1.9488472222222222,2338+00A
32,353.50118749999996,1.9488472222222222,2338+00A
33,354.4017416666667,1.9488472222222222,2338+00A
34,355.30224166666665,1.9488472222222222,2338+00A
35,356.20290833333337,1.9488472222222222,2338+00A
36,357.1039666666667,1.9488472222222222,2338+00A
1,201.6868,-6.6208,1336-04A
2,202.59338333333335,-6.623413888888889,1336-04A
3,203.499575,-6.624863888888889,1336-04A
4,204.40560416666668,-6.625155555555556,1336-04A
5,205.31169166666666,-6.6242833333333335,1336-04A
6,206.21805,-6.622252777777778,1336-04A
7,202.14318333333333,-5.842577777777778,1336-04A
8,203.04819583333332,-5.844605555555556,1336-04A
9,203.95293333333333,-5.845475,1336-04A
10,204.85761666666667,-5.845186111111111,1336-04A
11,205.76246666666668,-5.843736111111111,1336-04A
12,206.6677,-5.8411277777777775,1336-04A
13,201.69373333333334,-5.061663888888889,1336-04A
14,202.59779583333335,-5.064269444444444,1336-04A
15,203.50146666666666,-5.065713888888889,1336-04A
16,204.40497499999998,-5.066002777777777,1336-04A
17,205.3085375,-5.065136111111111,1336-04A
18,206.21237916666666,-5.063111111111111,1336-04A
19,202.1480875,-4.2837177777777775,1336-04A
20,203.05092083333332,-4.285741111111111,1336-04A
21,203.95347916666668,-4.286605555555555,1336-04A
22,204.8559833333333,-4.286316666666667,1336-04A
23,205.75865000000002,-4.2848741666666665,1336-04A
24,206.66170416666665,-4.282269444444444,1336-04A
25,201.69879583333335,-3.5028027777777777,1336-04A
26,202.60101666666665,-3.505402777777778,1336-04A
27,203.50284583333334,-3.5068472222222224,1336-04A
28,204.40451666666667,-3.507136111111111,1336-04A
29,205.3062375,-3.5062694444444444,1336-04A
30,206.2082375,-3.5042472222222223,1336-04A
31,202.15147083333335,-2.7245694444444446,1336-04A
32,203.0528,-2.726588888888889,1336-04A
33,203.95385416666664,-2.7274555555555557,1336-04A
34,204.85485416666668,-2.7271666666666667,1336-04A
35,205.75602083333334,-2.725725,1336-04A
36,206.65757083333332,-2.723125,1336-04A
1,204.92567916666667,-34.52546111111111,1351-32
2,206.01857916666668,-34.54629444444444,1351-32
3,207.11142083333334,-34.55786666666667,1351-32
4,208.2042375,-34.560180555555554,1351-32
5,209.29705833333335,-34.55323888888889,1351-32
6,210.389925,-34.537036111111114,1351-32
7,205.4947375,-33.757580555555556,1351-32
8,206.5775625,-33.773627777777776,1351-32
9,207.66034166666665,-33.78050277777778,1351-32
10,208.74310833333334,-33.77821111111111,1351-32
11,209.82590416666665,-33.76675111111111,1351-32
12,210.90877083333334,-33.746113888888885,1351-32
13,204.97985416666666,-32.96696111111111,1351-32
14,206.05306666666667,-32.987408333333335,1351-32
15,207.12620416666667,-32.99876388888889,1351-32
16,208.19930833333333,-33.001036666666664,1351-32
17,209.27242083333334,-32.99422222222222,1351-32
18,210.34559166666668,-32.978319444444445,1351-32
19,205.5373875,-32.19912222222222,1351-32
20,206.60126666666667,-32.21488611111111,1351-32
21,207.6650833333333,-32.22164166666666,1351-32
22,208.72888333333333,-32.21939027777778,1351-32
23,209.79272500000002,-32.208130555555556,1351-32
24,210.8566583333333,-32.18786111111111,1351-32
25,205.02999166666666,-31.408669444444445,1351-32
26,206.08498749999998,-31.42877222222222,1351-32
27,207.13988750000001,-31.43993888888889,1351-32
28,208.19474583333334,-31.442172222222222,1351-32
29,209.24961666666667,-31.43547472222222,1351-32
30,210.30455833333332,-31.41983888888889,1351-32
31,205.5768666666667,-30.64033611111111,1351-32
32,206.62320416666665,-30.65584722222222,1351-32
33,207.66947083333332,-30.662494444444444,1351-32
34,208.71572083333334,-30.66027777777778,1351-32
35,209.76201666666668,-30.6492,1351-32
36,210.80841666666666,-30.62925277777778,1351-32
1,13.6271,-6.6208,0104-04B
2,14.533679166666667,-6.623413888888889,0104-04B
3,15.439875,-6.624863888888889,0104-04B
4,16.345904166666667,-6.625155555555556,0104-04B
5,17.2519875,-6.6242833333333335,0104-04B
6,18.158350000000002,-6.622252777777778,0104-04B
7,14.083483333333334,-5.842577777777778,0104-04B
8,14.988495833333333,-5.844605555555556,0104-04B
9,15.893233333333333,-5.845475,0104-04B
10,16.79791666666667,-5.845186111111111,0104-04B
11,17.70276666666667,-5.843736111111111,0104-04B
12,18.608,-5.8411277777777775,0104-04B
13,13.634033333333333,-5.061663888888889,0104-04B
14,14.538091666666666,-5.064269444444444,0104-04B
15,15.441766666666666,-5.065713888888889,0104-04B
16,16.345275,-5.066002777777777,0104-04B
17,17.2488375,-5.065136111111111,0104-04B
18,18.152675000000002,-5.063111111111111,0104-04B
19,14.0883875,-4.2837177777777775,0104-04B
20,14.991220833333333,-4.285741111111111,0104-04B
21,15.893779166666668,-4.286605555555555,0104-04B
22,16.796283333333335,-4.286316666666667,0104-04B
23,17.69895,-4.2848741666666665,0104-04B
24,18.602004166666667,-4.282269444444444,0104-04B
25,13.639095833333334,-3.5028027777777777,0104-04B
26,14.5413125,-3.505402777777778,0104-04B
27,15.443145833333334,-3.5068472222222224,0104-04B
28,16.3448125,-3.507136111111111,0104-04B
29,17.246537500000002,-3.5062694444444444,0104-04B
30,18.148533333333333,-3.5042472222222223,0104-04B
31,14.091770833333333,-2.7245694444444446,0104-04B
32,14.9931,-2.726588888888889,0104-04B
33,15.894154166666667,-2.7274555555555557,0104-04B
34,16.79515416666667,-2.7271666666666667,0104-04B
35,17.696320833333335,-2.725725,0104-04B
36,18.597870833333335,-2.723125,0104-04B
1,256.51612083333333,-15.944283333333333,1716-14
2,257.45267083333334,-15.95230138888889,1716-14
3,258.3888666666667,-15.956752777777778,1716-14
4,259.32491666666664,-15.957641666666667,1716-14
5,260.2610125,-15.954972222222223,1716-14
6,261.1973625,-15.948736111111112,1716-14
7,256.99242083333337,-15.169095555555556,1716-14
8,257.92522916666667,-15.175302777777778,1716-14
9,258.8577833333333,-15.17796388888889,1716-14
10,259.79028750000003,-15.177075,1716-14
11,260.7229458333333,-15.172641666666667,1716-14
12,261.65594999999996,-15.164658333333334,1716-14
13,256.53505416666667,-14.385239444444444,1716-14
14,257.4647166666666,-14.393191666666667,1716-14
15,258.3940333333333,-14.397608333333334,1716-14
16,259.32319583333333,-14.398491666666667,1716-14
17,260.25240833333334,-14.395841666666666,1716-14
18,261.18187083333333,-14.389658333333333,1716-14
19,257.007025,-13.610291666666667,1716-14
20,257.93334166666665,-13.616455555555556,1716-14
21,258.8594083333333,-13.619097222222223,1716-14
22,259.7854208333333,-13.618216944444445,1716-14
23,260.7115875,-13.613813888888888,1716-14
24,261.63810416666666,-13.605886111111111,1716-14
25,256.5518416666667,-12.826455555555556,1716-14
26,257.4754,-12.834360555555556,1716-14
27,258.39860833333336,-12.838747222222223,1716-14
28,259.32166666666666,-12.839625,1716-14
29,260.244775,-12.836991666666666,1716-14
30,261.1681375,-12.830847222222221,1716-14
31,257.0199083333333,-12.05119111111111,1716-14
32,257.9405,-12.057319444444444,1716-14
33,258.8608375,-12.059944444444444,1716-14
34,259.78112500000003,-12.059069444444445,1716-14
35,260.7015666666667,-12.054691666666667,1716-14
36,261.62235833333335,-12.046811111111111,1716-14
1,126.43071250000001,-11.285041388888889,0835-09B
2,127.34899583333333,-11.290313888888889,0835-09B
3,128.26690416666668,-11.293241666666667,0835-09B
4,129.1846541666667,-11.293827777777778,0835-09B
5,130.10245833333335,-11.292069444444444,0835-09B
6,131.02052916666665,-11.287969444444444,0835-09B
7,126.89532083333332,-10.508308333333334,0835-09B
8,127.8109875,-10.512394444444444,0835-09B
9,128.7263875,-10.514147222222222,0835-09B
10,129.64173749999998,-10.51356388888889,0835-09B
11,130.55724166666667,-10.510644444444445,0835-09B
12,131.47312083333333,-10.505386111111111,0835-09B
13,126.44342916666666,-9.725938888888889,0835-09B
14,127.35708749999999,-9.731183333333334,0835-09B
15,128.270375,-9.734095555555555,0835-09B
16,129.1835,-9.734677777777778,0835-09B
